name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area
6,1638,888262250,,parking_space,,,"POLYGON ((-122.3164003 47.6596845, -122.3163681 47.6596842, -122.3163689 47.6596421, -122.3164011 47.6596424, -122.3164003 47.6596845))",POINT (-122.3163846 47.65966330000001),11.3
5,1639,888262251,,parking_space,,,"POLYGON ((-122.3164325 47.6596848, -122.3164003 47.6596845, -122.3164011 47.6596424, -122.3164333 47.6596426, -122.3164325 47.6596848))",POINT (-122.3164168063613 47.65966357525643),11.3
2,1640,888262252,,parking_space,,,"POLYGON ((-122.3164652 47.6597151, -122.3165264 47.6597156, -122.316526 47.6597378, -122.3164648 47.6597372, -122.3164652 47.6597151))",POINT (-122.3164956230201 47.65972642526135),11.3
3,1641,888262253,,parking_space,,,"POLYGON ((-122.3164656 47.659693, -122.3165268 47.6596935, -122.3165264 47.6597156, -122.3164652 47.6597151, -122.3164656 47.659693))",POINT (-122.316496 47.65970430000001),11.3
4,1642,888262254,,parking_space,,,"POLYGON ((-122.3164656 47.659693, -122.3165272 47.659659, -122.3165274 47.6596469, -122.3164971 47.6596467, -122.3164325 47.6596848, -122.3164656 47.659693))",POINT (-122.3164841981075 47.65966871307027),16.4
,1643,888262256,,parking,,,"POLYGON ((-122.3165274 47.6596469, -122.3165272 47.659659, -122.3165268 47.6596935, -122.316526 47.6597378, -122.3165259 47.6597554, -122.3165201 47.6597594, -122.3163837 47.6597587, -122.3162571 47.659758, -122.3161908 47.6597572, -122.3161771 47.6597573, -122.3160932 47.6597567, -122.316095 47.6596422, -122.316179 47.6596428, -122.316199 47.6596429, -122.316199 47.6596411, -122.3163367 47.6596418, -122.3164333 47.6596426, -122.3164696 47.6596428, -122.3164696 47.6596465, -122.3164971 47.6596467, -122.3165274 47.6596469))",POINT (-122.3163101356998 47.65970041394013),416.7
University Friends Meeting Social Hall,1644,,2871975,yes,,,"MULTIPOLYGON (((-122.3189509 47.6562039, -122.3189514 47.6561184, -122.3189665 47.6561184, -122.3189671 47.6560182, -122.3192069 47.6560188, -122.3192065 47.6560818, -122.3191988 47.6560818, -122.319198 47.6562359, -122.3189696 47.6562353, -122.3189698 47.6562039, -122.3189509 47.6562039)))",POINT (-122.3190808297757 47.65612696953079),434.4
,1645,,2871976,yes,,,"MULTIPOLYGON (((-122.3204726 47.6601819, -122.3203788 47.6601817, -122.3203794 47.6600791, -122.3203716 47.6600791, -122.3203717 47.660053, -122.3203817 47.660053, -122.320382 47.6600016, -122.3203749 47.6600015, -122.3203756 47.6598854, -122.3204663 47.6598857, -122.3204663 47.6598815, -122.3205775 47.6598818, -122.3205775 47.6598849, -122.320669 47.6598851, -122.3206684 47.6599937, -122.3206764 47.6599937, -122.3206762 47.6600172, -122.320664 47.6600172, -122.3206637 47.6600726, -122.3206718 47.6600726, -122.3206712 47.6601793, -122.320579 47.6601791, -122.320579 47.660186, -122.3204725 47.6601857, -122.3204726 47.6601819)))",POINT (-122.3205232040835 47.66003303863708),727.5
Lakeview Medical Dental,1646,,2921066,yes,clinic,,"MULTIPOLYGON (((-122.2924196 47.6619987, -122.2921489 47.6617596, -122.2922779 47.6616929, -122.2922867 47.6617006, -122.2924277 47.6616277, -122.2924175 47.6616186, -122.292526 47.6615626, -122.2925958 47.6616242, -122.2925832 47.6616307, -122.2925994 47.661645, -122.292583 47.6616535, -122.2926269 47.6616924, -122.2926738 47.6616681, -122.2927136 47.6617033, -122.2929154 47.661599, -122.2929608 47.6616391, -122.293018 47.6616895, -122.2924196 47.6619987)))",POINT (-122.2925443332113 47.6617685076268),1439.2
Mackenzie Hall,1647,,2955445,university,,,"MULTIPOLYGON (((-122.3072026 47.6590789, -122.3067905 47.6587955, -122.3072132 47.658515, -122.3076284 47.6588006, -122.3072026 47.6590789)))",POINT (-122.3072089401659 47.65879731985302),1971.7
Suzzallo Library,1648,,2955450,university,library,,"MULTIPOLYGON (((-122.3074805 47.6555206, -122.3078901 47.655571, -122.3078835 47.6555965, -122.3079185 47.6555994, -122.3080831 47.6555437, -122.3080534 47.6555084, -122.3080918 47.6554958, -122.3081312 47.6554828, -122.3081573 47.6555174, -122.308641 47.6553632, -122.3087127 47.6554712, -122.308616 47.6555016, -122.3086687 47.6555085, -122.3086936 47.6555515, -122.308736 47.6555568, -122.3087785 47.6555622, -122.3086967 47.6558578, -122.3086337 47.6560851, -122.3086187 47.6561393, -122.3085414 47.6561295, -122.3085381 47.6561413, -122.3084965 47.6561685, -122.3084282 47.6561609, -122.3084027 47.6561258, -122.3084049 47.6561122, -122.3078521 47.6560401, -122.3078804 47.6559342, -122.3073896 47.6558777, -122.3074805 47.6555206)))",POINT (-122.3081648040198 47.65576778481726),5642.3
Henderson Hall,1649,,2955463,yes,,,"MULTIPOLYGON (((-122.3166041 47.6549295, -122.3167475 47.6549604, -122.3167416 47.6551574, -122.3168572 47.655159, -122.3168624 47.654985, -122.3173091 47.655081, -122.3173018 47.6553266, -122.3165925 47.6553169, -122.3166041 47.6549295)))",POINT (-122.3169386298475 47.6551705543742),1695.1
,1650,,2955569,yes,,,"MULTIPOLYGON (((-122.3203895 47.6605264, -122.3203901 47.6602751, -122.3206641 47.6602754, -122.320664 47.6603269, -122.3206517 47.6603269, -122.3206516 47.6603465, -122.3206638 47.6603465, -122.3206637 47.6604215, -122.320651 47.6604215, -122.320651 47.6604394, -122.320662 47.6604394, -122.3206618 47.6605267, -122.3203895 47.6605264)))",POINT (-122.3205255922424 47.66040085107039),569.4
,1651,,2962876,yes,,,"MULTIPOLYGON (((-122.3139116 47.6572547, -122.3139168 47.6569704, -122.3142221 47.6569729, -122.3142169 47.6572572, -122.3140993 47.6572562, -122.3139116 47.6572547)))",POINT (-122.3140668494088 47.65711379074217),724.4
,1652,,2964917,church,,,"MULTIPOLYGON (((-122.3147475 47.6630212, -122.3147476 47.6626883, -122.3151128 47.6626884, -122.3151128 47.6627046, -122.3151199 47.6627046, -122.3151199 47.6628021, -122.3150837 47.6628021, -122.3150837 47.6628946, -122.3151146 47.6628946, -122.3151146 47.6629214, -122.3151241 47.6629214, -122.315124 47.6630053, -122.3151117 47.6630053, -122.3151117 47.6630213, -122.3147475 47.6630212)))",POINT (-122.3149290121581 47.6628552167104),1006.1
,1653,,2964947,yes,,,"MULTIPOLYGON (((-122.3074442 47.6618262, -122.3074434 47.661769, -122.3073988 47.6617693, -122.307398 47.6617069, -122.3074326 47.6617067, -122.3074322 47.6616809, -122.3074156 47.6616811, -122.3074152 47.6616496, -122.3074392 47.6616494, -122.3074385 47.6615998, -122.307728 47.6615981, -122.3077319 47.6618841, -122.307517 47.6618854, -122.3075162 47.6618258, -122.3074442 47.6618262)))",POINT (-122.3075841029439 47.66173472108147),682.4
,1654,,2964948,yes,,,"MULTIPOLYGON (((-122.3079684 47.6629646, -122.3079682 47.6629385, -122.3078115 47.6629391, -122.3078091 47.6626601, -122.3081634 47.6626587, -122.3081636 47.6626846, -122.3081937 47.6626845, -122.3081957 47.6629226, -122.3081687 47.6629227, -122.308169 47.6629498, -122.3080974 47.6629501, -122.3080975 47.6629568, -122.3080468 47.662957, -122.3080469 47.6629643, -122.3079684 47.6629646)))",POINT (-122.3080022951095 47.66280453812264),917.3
,1655,,2964949,house,,,"MULTIPOLYGON (((-122.3043388 47.6617179, -122.3043365 47.6616864, -122.3041983 47.6616882, -122.3041986 47.6616996, -122.3041013 47.6616971, -122.3041009 47.6616838, -122.3040402 47.6616826, -122.3040436 47.661452, -122.3041944 47.6614482, -122.3041986 47.6614977, -122.3043044 47.6615001, -122.3043089 47.6615086, -122.3043568 47.6615061, -122.304403 47.6613969, -122.3045463 47.6614275, -122.304509 47.6615032, -122.3045231 47.6615059, -122.3045377 47.6615219, -122.3045354 47.6615391, -122.3045244 47.6615516, -122.3045091 47.6615575, -122.3045034 47.6616053, -122.3044808 47.6616056, -122.304484 47.661718, -122.3043388 47.6617179)))",POINT (-122.3042881500833 47.66157264620759),939.5
,1656,,2964960,yes,,,"MULTIPOLYGON (((-122.3158683 47.6634472, -122.3158683 47.6632173, -122.3158916 47.6632173, -122.3158916 47.6631994, -122.3160077 47.6631994, -122.3160077 47.6632302, -122.31608 47.6632302, -122.31608 47.6631986, -122.3162077 47.6631986, -122.3162077 47.6634472, -122.3158683 47.6634472)))",POINT (-122.3160387810607 47.66332669443992),680.6
Husky Football Stadium,1657,,3389103,stadium,,,"MULTIPOLYGON (((-122.3032551 47.6497539, -122.3030016 47.6496555, -122.3028626 47.6496081, -122.3027406 47.6495664, -122.3024729 47.6494869, -122.3021993 47.6494172, -122.3019205 47.6493575, -122.3016374 47.649308, -122.3013507 47.6492688, -122.3010612 47.6492399, -122.300968 47.6496622, -122.3009036 47.6498799, -122.3006712 47.6498007, -122.3005917 47.6499067, -122.3005252 47.6500166, -122.3004721 47.6501298, -122.3004326 47.6502456, -122.3004071 47.6503631, -122.3006596 47.6503841, -122.3002661 47.650858, -122.3004059 47.6509022, -122.3002488 47.6511228, -122.3004568 47.6511901, -122.3006684 47.651252, -122.3008832 47.6513086, -122.3011011 47.6513597, -122.3013217 47.6514053, -122.3015447 47.6514453, -122.3017697 47.6514796, -122.3019965 47.6515083, -122.3020401 47.6513673, -122.3024378 47.6514114, -122.3026336 47.6513068, -122.3027953 47.6512195, -122.3029349 47.6511308, -122.3030595 47.6510325, -122.3031676 47.6509256, -122.3032579 47.6508115, -122.3033295 47.6506915, -122.3033814 47.650567, -122.303413 47.6504395, -122.303424 47.6503104, -122.3034142 47.6501813, -122.3033839 47.6500536, -122.3033626 47.6500564, -122.3033081 47.649903, -122.3032551 47.6497539)))",POINT (-122.3018613269696 47.65041409182414),43219.4
University of Washington,1658,,5268488,,university,,"MULTIPOLYGON (((-122.2875773 47.656632, -122.2868764 47.6568313, -122.2866809 47.6568869, -122.2865938 47.6569066, -122.2867461 47.6573008, -122.2868025 47.657486, -122.2868278 47.6576314, -122.2868458 47.6581211, -122.2868664 47.6582067, -122.2869364 47.6582884, -122.2870364 47.6583418, -122.2871699 47.6583801, -122.2872791 47.6583878, -122.2883148 47.6583892, -122.2903194 47.6584133, -122.2903169 47.6585004, -122.290315 47.658567, -122.2902595 47.66052, -122.2902426 47.6611152, -122.2926328 47.6611246, -122.309848 47.6611924, -122.3118458 47.6612001, -122.3118761 47.6598507, -122.311912 47.658253, -122.3121805 47.6582564, -122.3126601 47.6582625, -122.3126763 47.6567966, -122.3138959 47.6568156, -122.3144038 47.6568236, -122.314517 47.6568253, -122.3155069 47.6568408, -122.3166105 47.656858, -122.3171425 47.6568533, -122.3172085 47.6568439, -122.3174084 47.6566352, -122.3175435 47.6564388, -122.3176645 47.6562513, -122.3178215 47.6557671, -122.3181075 47.65551, -122.3181885 47.6554367, -122.3181885 47.6554367, -122.3182055 47.6554218, -122.318424 47.6551316, -122.3188773 47.6552309, -122.3198537 47.6554495, -122.3204545 47.655511, -122.3209078 47.6555272, -122.3214013 47.6554893, -122.3218304 47.6554261, -122.3218398 47.6550502, -122.3218095 47.6550052, -122.3217398 47.654988, -122.3212323 47.6550792, -122.3207535 47.6550773, -122.3204604 47.6550512, -122.3201648 47.6549943, -122.3195881 47.6548642, -122.3187244 47.6546564, -122.3188533 47.6544484, -122.3187782 47.6544213, -122.3184778 47.6542768, -122.3182256 47.6541232, -122.3178101 47.6539065, -122.3173459 47.6537492, -122.3175091 47.6533622, -122.3175127 47.6532916, -122.3174871 47.653223, -122.3174344 47.653162, -122.316784 47.6527137, -122.3168829 47.6526268, -122.3175274 47.6521988, -122.3172561 47.6520414, -122.3166531 47.6516917, -122.3160669 47.6513516, -122.3143236 47.6503403, -122.3131851 47.6508682, -122.3129603 47.6509725, -122.3124931 47.6508438, -122.3124428 47.6508425, -122.3123815 47.6508404, -122.3122168 47.6508366, -122.3122275 47.6506089, -122.3126433 47.6504138, -122.2875773 47.656632)), ((-122.3130617 47.6503752, -122.3132815 47.6502575, -122.313133 47.6501467, -122.313348 47.6499894, -122.313533 47.649905, -122.3126648 47.6493961, -122.312254 47.6495931, -122.3121262 47.6495589, -122.3119148 47.6494221, -122.3115045 47.6491945, -122.3111267 47.6489653, -122.3112297 47.6488786, -122.310852 47.6486473, -122.3107748 47.6486936, -122.3101139 47.6484218, -122.3102234 47.6483299, -122.3101976 47.64822, -122.3099916 47.6480928, -122.3088264 47.6477569, -122.3130617 47.6503752)), ((-122.2875773 47.656632, -122.2876258 47.6566964, -122.2876069 47.6567576, -122.2875686 47.6567907, -122.2875089 47.656798, -122.2873868 47.6567978, -122.2873995 47.6568721, -122.2874664 47.6568974, -122.2875424 47.6568531, -122.2876545 47.6568097, -122.2876599 47.6567744, -122.2877078 47.6567555, -122.2877468 47.6567738, -122.2878468 47.6567912, -122.2879384 47.6568517, -122.2880676 47.6569257, -122.2881113 47.6569309, -122.2881687 47.6569688, -122.2883157 47.6569479, -122.2884125 47.6569068, -122.2885154 47.6566915, -122.2885947 47.6565565, -122.2886579 47.6564127, -122.2886863 47.6563305, -122.2886538 47.6562498, -122.2885486 47.6561342, -122.2884352 47.6561152, -122.2883251 47.6561521, -122.2881762 47.6561865, -122.2880688 47.6562426, -122.2880646 47.6563062, -122.2880278 47.6563736, -122.2879867 47.656459, -122.2879138 47.6564554, -122.2878518 47.6563925, -122.2877737 47.6562626, -122.2877255 47.6562285, -122.2877082 47.6561915, -122.2877324 47.6561187, -122.287822 47.6560492, -122.287902 47.6558688, -122.2880212 47.6556752, -122.2881251 47.6555982, -122.2881854 47.6555925, -122.2882241 47.6555623, -122.2882666 47.6554769, -122.2883246 47.6554777, -122.2883734 47.6555006, -122.2885263 47.6554741, -122.2886919 47.6554533, -122.2887823 47.6553973, -122.2888713 47.655449, -122.289066 47.6554212, -122.289458 47.6553625, -122.2897546 47.655246, -122.2899796 47.6550527, -122.2901561 47.6549785, -122.2902587 47.654994, -122.2903689 47.6549461, -122.2903689 47.6549461, -122.2903597 47.6548316, -122.2903791 47.6547647, -122.2904549 47.6544362, -122.2905465 47.6542771, -122.2906678 47.6541425, -122.2907875 47.6540892, -122.2907928 47.6540332, -122.2908326 47.6540368, -122.290953 47.6539925, -122.2910759 47.6539739, -122.2911023 47.6540268, -122.2910899 47.6541016, -122.2911972 47.6541404, -122.2912827 47.6540901, -122.2915267 47.6540741, -122.2917889 47.6541081, -122.2919614 47.6541348, -122.2920849 47.654148, -122.292299 47.6540486, -122.2924407 47.6540593, -122.2925702 47.6540917, -122.2927241 47.654008, -122.2929115 47.6539528, -122.2932312 47.6539072, -122.2938282 47.6538341, -122.293983 47.6538918, -122.2941004 47.6539013, -122.2942064 47.6538785, -122.2944936 47.6538323, -122.2950025 47.653758, -122.2954524 47.6537874, -122.2956802 47.6537669, -122.2875773 47.656632)), ((-122.2960084 47.6536932, -122.2960437 47.6537202, -122.2961235 47.6537114, -122.2961933 47.6537676, -122.2962467 47.6538085, -122.2963119 47.653848, -122.2963939 47.6538905, -122.2964349 47.6539351, -122.2964094 47.6539953, -122.2963498 47.6540417, -122.2962867 47.6540979, -122.2962304 47.6541371, -122.2960641 47.6541667, -122.295975 47.6541978, -122.2959257 47.6542352, -122.2958955 47.6542954, -122.2959202 47.6543495, -122.2959859 47.6543357, -122.2960665 47.6542999, -122.2961473 47.654313, -122.2962811 47.6543346, -122.2964957 47.6543982, -122.2966931 47.6544618, -122.2969227 47.6545059, -122.2969997 47.6546185, -122.2970639 47.6547574, -122.2969357 47.6553331, -122.2968724 47.6556947, -122.2968579 47.6559641, -122.2968398 47.6561956, -122.2967458 47.6563691, -122.2965469 47.6567127, -122.2965813 47.6568392, -122.2966663 47.6569079, -122.2967608 47.6570553, -122.2967494 47.6573514, -122.2965785 47.6577022, -122.2964327 47.6579437, -122.296435 47.6581464, -122.2964692 47.6582284, -122.2965569 47.6582877, -122.2965238 47.6583924, -122.2964373 47.6584038, -122.296345 47.6583846, -122.2963188 47.658462, -122.296255 47.6585303, -122.2960443 47.6585906, -122.2958336 47.6587341, -122.2958552 47.6587918, -122.2962323 47.6586385, -122.2964418 47.6585291, -122.2965694 47.6584334, -122.2966138 47.6583948, -122.296632 47.6583094, -122.2965762 47.6581578, -122.2965421 47.6580621, -122.2966947 47.6577409, -122.2968154 47.6574699, -122.2968541 47.6572512, -122.2968452 47.657105, -122.2968254 47.6569567, -122.2967567 47.6568681, -122.2966663 47.6567976, -122.2966536 47.6566855, -122.2967205 47.6565843, -122.2968272 47.6564812, -122.2968272 47.6564143, -122.2968362 47.6563474, -122.2969067 47.656286, -122.2969664 47.6560816, -122.2969953 47.6557598, -122.2971255 47.6551252, -122.297247 47.6547214, -122.297353 47.6545751, -122.297353 47.6545751, -122.2974108 47.654393, -122.2975336 47.6541239, -122.2976366 47.6539563, -122.2977053 47.6538637, -122.2978083 47.6537886, -122.2979628 47.6537134, -122.2981516 47.6536903, -122.2983747 47.6536787, -122.2960084 47.6536932)), ((-122.2985999 47.6536388, -122.2986156 47.6537395, -122.2987551 47.6537404, -122.2989562 47.653538, -122.2992486 47.6534242, -122.2993907 47.6532038, -122.2993934 47.6531532, -122.2993189 47.6531365, -122.2993189 47.6531365, -122.2993586 47.6530763, -122.2993243 47.6530779, -122.2993243 47.6527957, -122.2993996 47.6527973, -122.299407 47.6526876, -122.2995199 47.6525024, -122.2994087 47.652438, -122.2992182 47.6523958, -122.2988922 47.6523235, -122.2986711 47.6522506, -122.2983595 47.6521074, -122.2981149 47.6520279, -122.2980785 47.6518982, -122.2978911 47.6519002, -122.2977714 47.6518238, -122.2977905 47.6516347, -122.2978048 47.6515568, -122.2977777 47.6514805, -122.2977338 47.6514204, -122.2978019 47.6512835, -122.2979431 47.6510679, -122.2979518 47.6507125, -122.2980131 47.6506832, -122.2981607 47.6506872, -122.2983556 47.6506695, -122.2985316 47.6506222, -122.2985047 47.6504999, -122.2986438 47.6501037, -122.2988537 47.6496315, -122.2989593 47.6492831, -122.2991146 47.6488583, -122.2994559 47.6483583, -122.2995624 47.6482991, -122.299668 47.6482683, -122.2996932 47.6482295, -122.2996811 47.648038, -122.2996551 47.6479997, -122.2995785 47.6479621, -122.2995412 47.6479053, -122.2995644 47.6477967, -122.2995942 47.6477107, -122.2996255 47.6476472, -122.2996855 47.6476022, -122.2985999 47.6536388)), ((-122.3088264 47.6477569, -122.3069996 47.6475694, -122.3068093 47.6475072, -122.3045731 47.647498, -122.3032377 47.6474992, -122.3032056 47.6475282, -122.3015323 47.647513, -122.3013298 47.6474459, -122.3006618 47.6474586, -122.3000187 47.6475501, -122.3088264 47.6477569)))",POINT (-122.3043952897362 47.65657040359932),1878518.1
Alder Hall,1659,,6447992,residential,,,"MULTIPOLYGON (((-122.3142933 47.6554569, -122.3141907 47.6554558, -122.3137213 47.6554508, -122.3137211 47.6554598, -122.3134341 47.6554568, -122.3134248 47.6554567, -122.3134231 47.6555278, -122.3134311 47.6555279, -122.3134227 47.6558808, -122.3139852 47.6558868, -122.3139854 47.6558759, -122.314296 47.6558793, -122.3142987 47.6557636, -122.3142861 47.6557634, -122.3142933 47.6554569)))",POINT (-122.3138586484534 47.6556688271174),3078.5
,1660,,6640864,,parking,,"MULTIPOLYGON (((-122.3082212 47.6516161, -122.3084914 47.6516277, -122.3085029 47.651506, -122.3084054 47.6515008, -122.308275 47.651494, -122.3082875 47.6514104, -122.307916 47.6515262, -122.3080207 47.6516786, -122.3082212 47.6516161)), ((-122.3070684 47.6510511, -122.3071546 47.651176, -122.3069692 47.6512341, -122.3069339 47.6511829, -122.3068306 47.6512152, -122.3067792 47.6511408, -122.3067341 47.6510755, -122.3064396 47.6510745, -122.3064405 47.6509596, -122.3069027 47.6509612, -122.3073436 47.6509193, -122.307421 47.650912, -122.3074427 47.6510156, -122.3070684 47.6510511)))",POINT (-122.3073823734847 47.65122290081209),2018.5
