name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
South McAllister Avenue,1862,537091893,41,293,,8.6017604259709,1,25,,tertiary,5,"LINESTRING (-111.9289198 33.4202704, -111.9289287 33.4203474)",bike;auto;walk,1
South McAllister Avenue,1863,537091894,349,2043,,2.9499521947766008,1,25,,tertiary,5,"LINESTRING (-111.9289501 33.4212297, -111.9289516 33.4212032)",bike;auto;walk,1
South McAllister Avenue,1864,537091894,2043,349,,2.9499521947766008,1,25,,tertiary,5,"LINESTRING (-111.9289516 33.4212032, -111.9289501 33.4212297)",bike;auto;walk,1
South McAllister Avenue,1865,537091895,667,349,,39.78566405494462,1,25,,tertiary,5,"LINESTRING (-111.9289364 33.4215873, -111.9289369 33.4215339, -111.9289501 33.4212297)",bike;auto;walk,1
South McAllister Avenue,1866,537091895,349,667,,39.78566405494462,1,25,,tertiary,5,"LINESTRING (-111.9289501 33.4212297, -111.9289369 33.4215339, -111.9289364 33.4215873)",bike;auto;walk,1
East Veterans Way,1867,537091896,669,668,,21.781776769146465,2,30,,tertiary,5,"LINESTRING (-111.9295097 33.4227418, -111.9293204 33.422626)",bike;auto;walk,1
East Veterans Way,1868,537091896,668,669,,21.781776769146465,1,30,,tertiary,5,"LINESTRING (-111.9293204 33.422626, -111.9295097 33.4227418)",bike;auto;walk,1
East Veterans Way,1869,537091897,668,1049,,20.116736615525813,1,30,,tertiary,5,"LINESTRING (-111.9293204 33.422626, -111.9292429 33.4225786, -111.9291529 33.4225115)",bike;auto;walk,1
East Veterans Way,1870,537091897,1049,668,,20.116736615525813,1,30,,tertiary,5,"LINESTRING (-111.9291529 33.4225115, -111.9292429 33.4225786, -111.9293204 33.422626)",bike;auto;walk,1
East Veterans Way,1871,537091897,1049,671,,5.495645054786484,1,30,,tertiary,5,"LINESTRING (-111.9291529 33.4225115, -111.9291357 33.4224987, -111.9291136 33.4224748)",bike;auto;walk,1
East Veterans Way,1872,537091897,671,1049,,5.495645054786484,1,30,,tertiary,5,"LINESTRING (-111.9291136 33.4224748, -111.9291357 33.4224987, -111.9291529 33.4225115)",bike;auto;walk,1
East Veterans Way,1873,537091898,671,670,,11.27911343880218,2,30,,tertiary,5,"LINESTRING (-111.9291136 33.4224748, -111.9290459 33.4224016, -111.9290413 33.4223935)",bike;auto;walk,1
East Veterans Way,1874,537091898,670,671,,11.27911343880218,1,30,,tertiary,5,"LINESTRING (-111.9290413 33.4223935, -111.9290459 33.4224016, -111.9291136 33.4224748)",bike;auto;walk,1
East Veterans Way,1875,537091900,670,1044,,26.064622019054607,3,30,,tertiary,5,"LINESTRING (-111.9290413 33.4223935, -111.9289967 33.4223153, -111.9289548 33.4221717)",bike;auto;walk,1
East Veterans Way,1876,537091900,1044,670,,26.064622019054607,1,30,,tertiary,5,"LINESTRING (-111.9289548 33.4221717, -111.9289967 33.4223153, -111.9290413 33.4223935)",bike;auto;walk,1
East Veterans Way,1877,537091900,1044,36,,17.004988940862848,3,30,,tertiary,5,"LINESTRING (-111.9289548 33.4221717, -111.9289506 33.4221573, -111.9289415 33.4220194)",bike;auto;walk,1
East Veterans Way,1878,537091900,36,1044,,17.004988940862848,1,30,,tertiary,5,"LINESTRING (-111.9289415 33.4220194, -111.9289506 33.4221573, -111.9289548 33.4221717)",bike;auto;walk,1
East Veterans Way,1879,537091901,672,410,,68.95848255031851,2,30,,tertiary,5,"LINESTRING (-111.9339446 33.4251998, -111.934246 33.425333, -111.9343824 33.4253903, -111.9345254 33.4254357, -111.9346182 33.4254572)",bike;auto;walk,0
East Veterans Way,1880,537091901,410,184,,8.666751115571124,2,30,,tertiary,5,"LINESTRING (-111.9346182 33.4254572, -111.9347083 33.4254777)",bike;auto;walk,0
East Veterans Way,1881,537091901,184,105,,8.803725191977579,2,30,,tertiary,5,"LINESTRING (-111.9347083 33.4254777, -111.9347997 33.4254989)",bike;auto;walk,0
East Veterans Way,1882,537091901,105,40,,13.812660424439235,2,30,,tertiary,5,"LINESTRING (-111.9347997 33.4254989, -111.9348577 33.4254844, -111.9349278 33.4254396)",bike;auto;walk,0
East Veterans Way,1883,537091902,103,108,,71.82050873234925,2,30,,tertiary,5,"LINESTRING (-111.9312627 33.4233579, -111.9309728 33.423231, -111.9307104 33.4231653, -111.9305402 33.4231415)",bike;auto;walk,0
East Veterans Way,1884,537091902,108,1,,10.68707885221987,2,30,,tertiary,5,"LINESTRING (-111.9305402 33.4231415, -111.93049 33.423135, -111.9304264 33.4231268)",bike;auto;walk,0
East 5th Street,1885,537091903,673,58,,44.893726382363006,2,29,,tertiary,5,"LINESTRING (-111.9358356 33.4255093, -111.9356991 33.4255109, -111.9353519 33.4255151)",bike;auto;walk,1
East 5th Street,1886,537091903,58,673,,44.893726382363006,1,29,,tertiary,5,"LINESTRING (-111.9353519 33.4255151, -111.9356991 33.4255109, -111.9358356 33.4255093)",bike;auto;walk,1
East 5th Street,1887,537091904,340,1797,,10.942228481452428,1,30,,tertiary,5,"LINESTRING (-111.9399606 33.425492, -111.9398427 33.4254931)",bike;auto;walk,1
East 5th Street,1888,537091904,1797,340,,10.942228481452428,2,30,,tertiary,5,"LINESTRING (-111.9398427 33.4254931, -111.9399606 33.425492)",bike;auto;walk,1
East 5th Street,1889,537091904,1797,125,,39.59277044112354,1,30,,tertiary,5,"LINESTRING (-111.9398427 33.4254931, -111.9394161 33.4254973)",bike;auto;walk,1
East 5th Street,1890,537091904,125,1797,,39.59277044112354,2,30,,tertiary,5,"LINESTRING (-111.9394161 33.4254973, -111.9398427 33.4254931)",bike;auto;walk,1
South Mill Avenue,1891,540970794,478,579,,12.80817586491889,2,30,,primary,3,"LINESTRING (-111.9401399 33.4303209, -111.9401286 33.4302061)",bike;auto;walk,0
South Maple Avenue,1892,543992493,650,477,,62.020187366977524,1,29,,residential,6,"LINESTRING (-111.9414555 33.4238427, -111.9412724 33.4240003, -111.9412665 33.4243385)",bike;auto;walk,1
South Maple Avenue,1893,543992493,477,650,,62.020187366977524,1,29,,residential,6,"LINESTRING (-111.9412665 33.4243385, -111.9412724 33.4240003, -111.9414555 33.4238427)",bike;auto;walk,1
,1894,543992494,477,2380,,82.07975066471093,1,29,,residential,6,"LINESTRING (-111.9412665 33.4243385, -111.9418146 33.4243356, -111.9420123 33.4244614, -111.9421 33.4244629)",bike;auto;walk,1
,1895,543992494,2380,477,,82.07975066471093,1,29,,residential,6,"LINESTRING (-111.9421 33.4244629, -111.9420123 33.4244614, -111.9418146 33.4243356, -111.9412665 33.4243385)",bike;auto;walk,1
,1896,544152058,677,1108,,4.915525470279708,1,29,,service,7,"LINESTRING (-111.9358468 33.4219032, -111.9358459 33.421859)",bike;walk,0
,1897,544152058,1108,1109,,145.05509878848454,1,29,,service,7,"LINESTRING (-111.9358459 33.421859, -111.9358423 33.4216775, -111.9358346 33.4212876, -111.9356354 33.421291, -111.9356485 33.421784, -111.9356504 33.4218576)",bike;walk,0
,1898,544152058,1109,678,,5.071711569551719,1,29,,service,7,"LINESTRING (-111.9356504 33.4218576, -111.9356516 33.4219032)",bike;walk,0
,1899,544152060,679,682,,24.844776441624628,1,29,,service,7,"LINESTRING (-111.9256051 33.4168157, -111.9256098 33.4170391)",bike;walk,1
,1900,544152060,682,679,,24.844776441624628,1,29,,service,7,"LINESTRING (-111.9256098 33.4170391, -111.9256051 33.4168157)",bike;walk,1
,1901,544152060,682,680,,9.889388438595397,1,29,,service,7,"LINESTRING (-111.9256098 33.4170391, -111.925649 33.4171218)",bike;walk,1
,1902,544152060,680,682,,9.889388438595397,1,29,,service,7,"LINESTRING (-111.925649 33.4171218, -111.9256098 33.4170391)",bike;walk,1
,1903,544152061,682,1918,,37.64554525924596,1,29,,service,7,"LINESTRING (-111.9256098 33.4170391, -111.9258857 33.4169661, -111.9259027 33.4169617, -111.925926 33.4169616, -111.9259554 33.4169733, -111.9259858 33.4169981)",bike;walk,0
,1904,544152071,685,688,,18.760574920820144,1,29,,service,7,"LINESTRING (-111.926304 33.4162298, -111.9261019 33.4162328)",bike;walk,1
,1905,544152071,688,685,,18.760574920820144,1,29,,service,7,"LINESTRING (-111.9261019 33.4162328, -111.926304 33.4162298)",bike;walk,1
,1906,544152072,687,688,,73.71600003435418,1,29,,service,7,"LINESTRING (-111.9258315 33.4161141, -111.9257723 33.4161658, -111.9257402 33.4162218, -111.925736 33.4162801, -111.925742 33.4163359, -111.9257659 33.4163658, -111.9258167 33.4163825, -111.9258913 33.4163912, -111.9259599 33.4163938, -111.9259987 33.4163881, -111.9260266 33.4163673, -111.9260364 33.4163485, -111.9260411 33.4163296, -111.9261019 33.4162328)",bike;walk,0
,1907,544152075,469,697,,32.772558827192206,1,29,,service,7,"LINESTRING (-111.9256872 33.4197764, -111.9255729 33.4198711, -111.9255748 33.4200314)",bike;walk,1
,1908,544152075,697,469,,32.772558827192206,1,29,,service,7,"LINESTRING (-111.9255748 33.4200314, -111.9255729 33.4198711, -111.9256872 33.4197764)",bike;walk,1
,1909,544152075,697,689,,28.867636715245542,1,29,,service,7,"LINESTRING (-111.9255748 33.4200314, -111.9255779 33.420291)",bike;walk,1
,1910,544152075,689,697,,28.867636715245542,1,29,,service,7,"LINESTRING (-111.9255779 33.420291, -111.9255748 33.4200314)",bike;walk,1
,1911,544152075,689,694,,14.052166799675799,1,29,,service,7,"LINESTRING (-111.9255779 33.420291, -111.9254266 33.4202862)",bike;walk,1
,1912,544152075,694,689,,14.052166799675799,1,29,,service,7,"LINESTRING (-111.9254266 33.4202862, -111.9255779 33.420291)",bike;walk,1
,1913,544152075,694,693,,19.931620997271676,1,29,,service,7,"LINESTRING (-111.9254266 33.4202862, -111.925212 33.4202793)",bike;walk,1
,1914,544152075,693,694,,19.931620997271676,1,29,,service,7,"LINESTRING (-111.925212 33.4202793, -111.9254266 33.4202862)",bike;walk,1
,1915,544152075,693,690,,14.832049788807709,1,29,,service,7,"LINESTRING (-111.925212 33.4202793, -111.9250523 33.4202743)",bike;walk,1
,1916,544152075,690,693,,14.832049788807709,1,29,,service,7,"LINESTRING (-111.9250523 33.4202743, -111.925212 33.4202793)",bike;walk,1
,1917,544152076,690,691,,74.97925715974404,1,29,,service,7,"LINESTRING (-111.9250523 33.4202743, -111.9249973 33.4202262, -111.9250023 33.4196184)",bike;walk,1
,1918,544152076,691,690,,74.97925715974404,1,29,,service,7,"LINESTRING (-111.9250023 33.4196184, -111.9249973 33.4202262, -111.9250523 33.4202743)",bike;walk,1
,1919,544152076,691,692,,24.031681064131334,1,29,,service,7,"LINESTRING (-111.9250023 33.4196184, -111.9251975 33.4194764)",bike;walk,1
,1920,544152076,692,691,,24.031681064131334,1,29,,service,7,"LINESTRING (-111.9251975 33.4194764, -111.9250023 33.4196184)",bike;walk,1
,1921,544152076,692,693,,89.28854853614207,1,29,,service,7,"LINESTRING (-111.9251975 33.4194764, -111.925212 33.4202793)",bike;walk,1
,1922,544152076,693,692,,89.28854853614207,1,29,,service,7,"LINESTRING (-111.925212 33.4202793, -111.9251975 33.4194764)",bike;walk,1
,1923,544152077,694,695,,71.55861267334355,1,29,,service,7,"LINESTRING (-111.9254266 33.4202862, -111.9254104 33.4196428)",bike;walk,1
,1924,544152077,695,694,,71.55861267334355,1,29,,service,7,"LINESTRING (-111.9254104 33.4196428, -111.9254266 33.4202862)",bike;walk,1
,1925,544152078,691,696,,18.25340352305101,1,29,,service,7,"LINESTRING (-111.9250023 33.4196184, -111.9248616 33.4195037)",bike;walk,1
,1926,544152078,696,691,,18.25340352305101,1,29,,service,7,"LINESTRING (-111.9248616 33.4195037, -111.9250023 33.4196184)",bike;walk,1
,1927,544152079,697,698,,19.456319047908522,1,29,,service,7,"LINESTRING (-111.9255748 33.4200314, -111.9257844 33.4200347)",bike;walk,1
,1928,544152079,698,697,,19.456319047908522,1,29,,service,7,"LINESTRING (-111.9257844 33.4200347, -111.9255748 33.4200314)",bike;walk,1
,1929,544152080,692,468,,10.406265755271631,1,29,,service,7,"LINESTRING (-111.9251975 33.4194764, -111.9252817 33.4194146)",bike;walk,1
,1930,544152080,468,692,,10.406265755271631,1,29,,service,7,"LINESTRING (-111.9252817 33.4194146, -111.9251975 33.4194764)",bike;walk,1
,1931,544152083,699,1919,,19.763695268835036,1,29,,service,7,"LINESTRING (-111.9262994 33.4177845, -111.9260865 33.4177881)",bike;walk,1
,1932,544152083,1919,699,,19.763695268835036,1,29,,service,7,"LINESTRING (-111.9260865 33.4177881, -111.9262994 33.4177845)",bike;walk,1
,1933,544152084,701,1922,,15.656578545073922,1,29,,service,7,"LINESTRING (-111.92533 33.4168113, -111.9253289 33.4169521)",bike;walk,1
,1934,544152084,1922,701,,15.656578545073922,1,29,,service,7,"LINESTRING (-111.9253289 33.4169521, -111.92533 33.4168113)",bike;walk,1
,1935,544156251,703,704,,58.69523384602779,1,29,,service,7,"LINESTRING (-111.9334415 33.4160891, -111.9335046 33.4161998, -111.9337922 33.4162016, -111.9339404 33.4160921)",bike;walk,0
,1936,544156254,2256,705,,38.30968776905051,1,29,,service,7,"LINESTRING (-111.9282527 33.4248556, -111.9278399 33.4248549)",bike;walk,1
,1937,544156254,705,2256,,38.30968776905051,1,29,,service,7,"LINESTRING (-111.9278399 33.4248549, -111.9282527 33.4248556)",bike;walk,1
,1938,544156254,705,706,,55.66959916536534,1,29,,service,7,"LINESTRING (-111.9278399 33.4248549, -111.9278353 33.424702, -111.9282518 33.4246943)",bike;walk,1
,1939,544156254,706,705,,55.66959916536534,1,29,,service,7,"LINESTRING (-111.9282518 33.4246943, -111.9278353 33.424702, -111.9278399 33.4248549)",bike;walk,1
,1940,544156255,705,708,,20.09437199308686,1,29,,service,7,"LINESTRING (-111.9278399 33.4248549, -111.9278425 33.4250356)",bike;walk,1
,1941,544156255,708,705,,20.09437199308686,1,29,,service,7,"LINESTRING (-111.9278425 33.4250356, -111.9278399 33.4248549)",bike;walk,1
,1942,544156255,708,711,,18.217899150951695,1,29,,service,7,"LINESTRING (-111.9278425 33.4250356, -111.9278467 33.4251994)",bike;walk,1
,1943,544156255,711,708,,18.217899150951695,1,29,,service,7,"LINESTRING (-111.9278467 33.4251994, -111.9278425 33.4250356)",bike;walk,1
,1944,544156255,711,713,,18.562525968908634,1,29,,service,7,"LINESTRING (-111.9278467 33.4251994, -111.9278509 33.4253663)",bike;walk,1
,1945,544156255,713,711,,18.562525968908634,1,29,,service,7,"LINESTRING (-111.9278509 33.4253663, -111.9278467 33.4251994)",bike;walk,1
,1946,544156255,713,2255,,58.08615647502914,1,29,,service,7,"LINESTRING (-111.9278509 33.4253663, -111.9278552 33.4255357, -111.928278 33.4255429)",bike;walk,1
,1947,544156255,2255,713,,58.08615647502914,1,29,,service,7,"LINESTRING (-111.928278 33.4255429, -111.9278552 33.4255357, -111.9278509 33.4253663)",bike;walk,1
,1948,544156256,707,708,,38.81870177319801,1,29,,service,7,"LINESTRING (-111.9282607 33.4250285, -111.9278425 33.4250356)",bike;walk,1
,1949,544156256,708,707,,38.81870177319801,1,29,,service,7,"LINESTRING (-111.9278425 33.4250356, -111.9282607 33.4250285)",bike;walk,1
,1950,544156258,710,711,,38.9419209334853,1,29,,service,7,"LINESTRING (-111.9282662 33.4251912, -111.9278467 33.4251994)",bike;walk,1
,1951,544156258,711,710,,38.9419209334853,1,29,,service,7,"LINESTRING (-111.9278467 33.4251994, -111.9282662 33.4251912)",bike;walk,1
,1952,544156259,712,713,,39.07996457182991,1,29,,service,7,"LINESTRING (-111.928272 33.4253649, -111.9278509 33.4253663)",bike;walk,1
,1953,544156259,713,712,,39.07996457182991,1,29,,service,7,"LINESTRING (-111.9278509 33.4253663, -111.928272 33.4253649)",bike;walk,1
,1954,544156261,364,718,,15.201845130903168,1,29,,service,7,"LINESTRING (-111.9255869 33.4233407, -111.9255892 33.423204)",bike;walk,1
,1955,544156261,718,364,,15.201845130903168,1,29,,service,7,"LINESTRING (-111.9255892 33.423204, -111.9255869 33.4233407)",bike;walk,1
,1956,544156261,718,724,,14.71237971031481,1,29,,service,7,"LINESTRING (-111.9255892 33.423204, -111.9255913 33.4230717)",bike;walk,1
,1957,544156261,724,718,,14.71237971031481,1,29,,service,7,"LINESTRING (-111.9255913 33.4230717, -111.9255892 33.423204)",bike;walk,1
,1958,544156261,724,722,,17.303613088530746,1,29,,service,7,"LINESTRING (-111.9255913 33.4230717, -111.9255939 33.4229161)",bike;walk,1
,1959,544156261,722,724,,17.303613088530746,1,29,,service,7,"LINESTRING (-111.9255939 33.4229161, -111.9255913 33.4230717)",bike;walk,1
,1960,544156261,722,721,,15.8023688902439,1,29,,service,7,"LINESTRING (-111.9255939 33.4229161, -111.9255963 33.422774)",bike;walk,1
,1961,544156261,721,722,,15.8023688902439,1,29,,service,7,"LINESTRING (-111.9255963 33.422774, -111.9255939 33.4229161)",bike;walk,1
,1962,544156261,721,715,,109.39127556237747,1,29,,service,7,"LINESTRING (-111.9255963 33.422774, -111.9255978 33.4226826, -111.9255043 33.4225897, -111.9245806 33.4225776)",bike;walk,1
,1963,544156261,715,721,,109.39127556237747,1,29,,service,7,"LINESTRING (-111.9245806 33.4225776, -111.9255043 33.4225897, -111.9255978 33.4226826, -111.9255963 33.422774)",bike;walk,1
,1964,544156263,518,714,,97.33517877428136,1,29,,service,7,"LINESTRING (-111.9245475 33.4236878, -111.9255963 33.4236844)",bike;walk,0
,1965,544156265,716,726,,16.64008067597719,1,29,,service,7,"LINESTRING (-111.9255916 33.4235113, -111.9254123 33.4235115)",bike;walk,1
,1966,544156265,726,716,,16.64008067597719,1,29,,service,7,"LINESTRING (-111.9254123 33.4235115, -111.9255916 33.4235113)",bike;walk,1
,1967,544156265,726,717,,79.73876888818589,1,29,,service,7,"LINESTRING (-111.9254123 33.4235115, -111.9245531 33.4235126)",bike;walk,1
,1968,544156265,717,726,,79.73876888818589,1,29,,service,7,"LINESTRING (-111.9245531 33.4235126, -111.9254123 33.4235115)",bike;walk,1
,1969,544156267,718,727,,16.723831247403258,1,29,,service,7,"LINESTRING (-111.9255892 33.423204, -111.925409 33.4232047)",bike;walk,0
,1970,544156267,727,719,,78.60757853408653,1,29,,service,7,"LINESTRING (-111.925409 33.4232047, -111.924562 33.423208)",bike;walk,0
,1971,544156269,714,716,,19.25278350375665,1,29,,service,7,"LINESTRING (-111.9255963 33.4236844, -111.9255916 33.4235113)",bike;walk,1
,1972,544156269,716,714,,19.25278350375665,1,29,,service,7,"LINESTRING (-111.9255916 33.4235113, -111.9255963 33.4236844)",bike;walk,1
,1973,544156269,716,364,,18.974868605547783,1,29,,service,7,"LINESTRING (-111.9255916 33.4235113, -111.9255869 33.4233407)",bike;walk,1
,1974,544156269,364,716,,18.974868605547783,1,29,,service,7,"LINESTRING (-111.9255869 33.4233407, -111.9255916 33.4235113)",bike;walk,1
,1975,544156272,720,721,,94.82237997598004,1,29,,service,7,"LINESTRING (-111.9245746 33.4227795, -111.9255963 33.422774)",bike;walk,0
,1976,544156274,722,723,,94.97985182574963,1,29,,service,7,"LINESTRING (-111.9255939 33.4229161, -111.9245705 33.4229214)",bike;walk,1
,1977,544156274,723,722,,94.97985182574963,1,29,,service,7,"LINESTRING (-111.9245705 33.4229214, -111.9255939 33.4229161)",bike;walk,1
,1978,544156276,724,725,,95.13683052950499,1,29,,service,7,"LINESTRING (-111.9255913 33.4230717, -111.9245662 33.4230674)",bike;walk,1
,1979,544156276,725,724,,95.13683052950499,1,29,,service,7,"LINESTRING (-111.9245662 33.4230674, -111.9255913 33.4230717)",bike;walk,1
,1980,544156279,726,728,,17.024590846709366,1,29,,service,7,"LINESTRING (-111.9254123 33.4235115, -111.9254107 33.4233584)",bike;walk,1
,1981,544156279,728,726,,17.024590846709366,1,29,,service,7,"LINESTRING (-111.9254107 33.4233584, -111.9254123 33.4235115)",bike;walk,1
,1982,544156279,728,727,,17.091388426560666,1,29,,service,7,"LINESTRING (-111.9254107 33.4233584, -111.925409 33.4232047)",bike;walk,1
,1983,544156279,727,728,,17.091388426560666,1,29,,service,7,"LINESTRING (-111.925409 33.4232047, -111.9254107 33.4233584)",bike;walk,1
,1984,544156281,728,729,,79.18250749242827,1,29,,service,7,"LINESTRING (-111.9254107 33.4233584, -111.9245575 33.423361)",bike;walk,1
,1985,544156281,729,728,,79.18250749242827,1,29,,service,7,"LINESTRING (-111.9245575 33.423361, -111.9254107 33.4233584)",bike;walk,1
